,date,user,is_retweet,is_quote,text,quoted_text,lat,long,hts,mentions,                    tweet_id,likes,retweets,replies,quote_count,original_tweet_id
67564,2020-11-02 15:53:03,TheCyanPost,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323292045369204736,0,0,0,0,1.3232912756137574e+18
78314,2020-11-02 15:53:03,TheCyanPost,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323292045369204736,0,0,0,0,1.3232912756137574e+18
89064,2020-11-02 15:53:03,TheCyanPost,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323292045369204736,0,0,0,0,1.3232912756137574e+18
7205,2020-11-02 16:26:09,TheDailyPioneer,False,False,"All our passengers to Wuhan, China had boarded the flight from Delhi with COVID19 negative reports from certified labs. AI strictly adheres to all the safety protocol laid down by the regulatory bodies and conforms to requirements at destination airports: @airindiain https://t.co/OVwLMbQySt",,,,,,1323300373667311619,0,0,0,0,
17955,2020-11-02 16:26:09,TheDailyPioneer,False,False,"All our passengers to Wuhan, China had boarded the flight from Delhi with COVID19 negative reports from certified labs. AI strictly adheres to all the safety protocol laid down by the regulatory bodies and conforms to requirements at destination airports: @airindiain https://t.co/OVwLMbQySt",,,,,,1323300373667311619,0,0,0,0,
28705,2020-11-02 16:26:09,TheDailyPioneer,False,False,"All our passengers to Wuhan, China had boarded the flight from Delhi with COVID19 negative reports from certified labs. AI strictly adheres to all the safety protocol laid down by the regulatory bodies and conforms to requirements at destination airports: @airindiain https://t.co/OVwLMbQySt",,,,,,1323300373667311619,0,0,0,0,
39455,2020-11-02 16:26:09,TheDailyPioneer,False,False,"All our passengers to Wuhan, China had boarded the flight from Delhi with COVID19 negative reports from certified labs. AI strictly adheres to all the safety protocol laid down by the regulatory bodies and conforms to requirements at destination airports: @airindiain https://t.co/OVwLMbQySt",,,,,,1323300373667311619,0,0,0,0,
50205,2020-11-02 16:26:09,TheDailyPioneer,False,False,"All our passengers to Wuhan, China had boarded the flight from Delhi with COVID19 negative reports from certified labs. AI strictly adheres to all the safety protocol laid down by the regulatory bodies and conforms to requirements at destination airports: @airindiain https://t.co/OVwLMbQySt",,,,,,1323300373667311619,0,0,0,0,
60955,2020-11-02 16:26:09,TheDailyPioneer,False,False,"All our passengers to Wuhan, China had boarded the flight from Delhi with COVID19 negative reports from certified labs. AI strictly adheres to all the safety protocol laid down by the regulatory bodies and conforms to requirements at destination airports: @airindiain https://t.co/OVwLMbQySt",,,,,,1323300373667311619,0,0,0,0,
71705,2020-11-02 16:26:09,TheDailyPioneer,False,False,"All our passengers to Wuhan, China had boarded the flight from Delhi with COVID19 negative reports from certified labs. AI strictly adheres to all the safety protocol laid down by the regulatory bodies and conforms to requirements at destination airports: @airindiain https://t.co/OVwLMbQySt",,,,,,1323300373667311619,0,0,0,0,
82455,2020-11-02 16:26:09,TheDailyPioneer,False,False,"All our passengers to Wuhan, China had boarded the flight from Delhi with COVID19 negative reports from certified labs. AI strictly adheres to all the safety protocol laid down by the regulatory bodies and conforms to requirements at destination airports: @airindiain https://t.co/OVwLMbQySt",,,,,,1323300373667311619,0,0,0,0,
93205,2020-11-02 16:26:09,TheDailyPioneer,False,False,"All our passengers to Wuhan, China had boarded the flight from Delhi with COVID19 negative reports from certified labs. AI strictly adheres to all the safety protocol laid down by the regulatory bodies and conforms to requirements at destination airports: @airindiain https://t.co/OVwLMbQySt",,,,,,1323300373667311619,0,0,0,0,
684,2020-11-02 15:10:58,TheLuvChild,True,True,RT @SaintRPh: It’s not going anywhere! It’s a coronavirus! It’s staying! You can’t cure it without spending a shit ton. There’s no vaccine!…,"@SaintRPh If everyone actually wore a mask 100%, the epidemic would be gone in about two months.",,,,,1323281453262753797,0,0,0,0,1.3232726497374454e+18
11434,2020-11-02 15:10:58,TheLuvChild,True,True,RT @SaintRPh: It’s not going anywhere! It’s a coronavirus! It’s staying! You can’t cure it without spending a shit ton. There’s no vaccine!…,"@SaintRPh If everyone actually wore a mask 100%, the epidemic would be gone in about two months.",,,,,1323281453262753797,0,0,0,0,1.3232726497374454e+18
22184,2020-11-02 15:10:58,TheLuvChild,True,True,RT @SaintRPh: It’s not going anywhere! It’s a coronavirus! It’s staying! You can’t cure it without spending a shit ton. There’s no vaccine!…,"@SaintRPh If everyone actually wore a mask 100%, the epidemic would be gone in about two months.",,,,,1323281453262753797,0,0,0,0,1.3232726497374454e+18
32934,2020-11-02 15:10:58,TheLuvChild,True,True,RT @SaintRPh: It’s not going anywhere! It’s a coronavirus! It’s staying! You can’t cure it without spending a shit ton. There’s no vaccine!…,"@SaintRPh If everyone actually wore a mask 100%, the epidemic would be gone in about two months.",,,,,1323281453262753797,0,0,0,0,1.3232726497374454e+18
43684,2020-11-02 15:10:58,TheLuvChild,True,True,RT @SaintRPh: It’s not going anywhere! It’s a coronavirus! It’s staying! You can’t cure it without spending a shit ton. There’s no vaccine!…,"@SaintRPh If everyone actually wore a mask 100%, the epidemic would be gone in about two months.",,,,,1323281453262753797,0,0,0,0,1.3232726497374454e+18
54434,2020-11-02 15:10:58,TheLuvChild,True,True,RT @SaintRPh: It’s not going anywhere! It’s a coronavirus! It’s staying! You can’t cure it without spending a shit ton. There’s no vaccine!…,"@SaintRPh If everyone actually wore a mask 100%, the epidemic would be gone in about two months.",,,,,1323281453262753797,0,0,0,0,1.3232726497374454e+18
65184,2020-11-02 15:10:58,TheLuvChild,True,True,RT @SaintRPh: It’s not going anywhere! It’s a coronavirus! It’s staying! You can’t cure it without spending a shit ton. There’s no vaccine!…,"@SaintRPh If everyone actually wore a mask 100%, the epidemic would be gone in about two months.",,,,,1323281453262753797,0,0,0,0,1.3232726497374454e+18
75934,2020-11-02 15:10:58,TheLuvChild,True,True,RT @SaintRPh: It’s not going anywhere! It’s a coronavirus! It’s staying! You can’t cure it without spending a shit ton. There’s no vaccine!…,"@SaintRPh If everyone actually wore a mask 100%, the epidemic would be gone in about two months.",,,,,1323281453262753797,0,0,0,0,1.3232726497374454e+18
86684,2020-11-02 15:10:58,TheLuvChild,True,True,RT @SaintRPh: It’s not going anywhere! It’s a coronavirus! It’s staying! You can’t cure it without spending a shit ton. There’s no vaccine!…,"@SaintRPh If everyone actually wore a mask 100%, the epidemic would be gone in about two months.",,,,,1323281453262753797,0,0,0,0,1.3232726497374454e+18
9551,2020-11-02 15:53:38,TheShadowCritic,True,True,"RT @RepDonBeyer: This was a lie. They knew it wasn't going to happen and they said it anyways, as they have done from the beginning of the…",Chief of Staff Mark Meadows says WH aiming to have 100 million doses of Coronavirus vaccine ready to go by end of October. Says goal is to make the the most vulnerable and highest risk people are vaccinated in that first group. Says up to 300 million doses would be ready in Jan. https://t.co/7YHttsd5au,,,,,1323292190035136518,0,0,0,0,1.3232869408971284e+18
20301,2020-11-02 15:53:38,TheShadowCritic,True,True,"RT @RepDonBeyer: This was a lie. They knew it wasn't going to happen and they said it anyways, as they have done from the beginning of the…",Chief of Staff Mark Meadows says WH aiming to have 100 million doses of Coronavirus vaccine ready to go by end of October. Says goal is to make the the most vulnerable and highest risk people are vaccinated in that first group. Says up to 300 million doses would be ready in Jan. https://t.co/7YHttsd5au,,,,,1323292190035136518,0,0,0,0,1.3232869408971284e+18
31051,2020-11-02 15:53:38,TheShadowCritic,True,True,"RT @RepDonBeyer: This was a lie. They knew it wasn't going to happen and they said it anyways, as they have done from the beginning of the…",Chief of Staff Mark Meadows says WH aiming to have 100 million doses of Coronavirus vaccine ready to go by end of October. Says goal is to make the the most vulnerable and highest risk people are vaccinated in that first group. Says up to 300 million doses would be ready in Jan. https://t.co/7YHttsd5au,,,,,1323292190035136518,0,0,0,0,1.3232869408971284e+18
41801,2020-11-02 15:53:38,TheShadowCritic,True,True,"RT @RepDonBeyer: This was a lie. They knew it wasn't going to happen and they said it anyways, as they have done from the beginning of the…",Chief of Staff Mark Meadows says WH aiming to have 100 million doses of Coronavirus vaccine ready to go by end of October. Says goal is to make the the most vulnerable and highest risk people are vaccinated in that first group. Says up to 300 million doses would be ready in Jan. https://t.co/7YHttsd5au,,,,,1323292190035136518,0,0,0,0,1.3232869408971284e+18
52551,2020-11-02 15:53:38,TheShadowCritic,True,True,"RT @RepDonBeyer: This was a lie. They knew it wasn't going to happen and they said it anyways, as they have done from the beginning of the…",Chief of Staff Mark Meadows says WH aiming to have 100 million doses of Coronavirus vaccine ready to go by end of October. Says goal is to make the the most vulnerable and highest risk people are vaccinated in that first group. Says up to 300 million doses would be ready in Jan. https://t.co/7YHttsd5au,,,,,1323292190035136518,0,0,0,0,1.3232869408971284e+18
63301,2020-11-02 15:53:38,TheShadowCritic,True,True,"RT @RepDonBeyer: This was a lie. They knew it wasn't going to happen and they said it anyways, as they have done from the beginning of the…",Chief of Staff Mark Meadows says WH aiming to have 100 million doses of Coronavirus vaccine ready to go by end of October. Says goal is to make the the most vulnerable and highest risk people are vaccinated in that first group. Says up to 300 million doses would be ready in Jan. https://t.co/7YHttsd5au,,,,,1323292190035136518,0,0,0,0,1.3232869408971284e+18
74051,2020-11-02 15:53:38,TheShadowCritic,True,True,"RT @RepDonBeyer: This was a lie. They knew it wasn't going to happen and they said it anyways, as they have done from the beginning of the…",Chief of Staff Mark Meadows says WH aiming to have 100 million doses of Coronavirus vaccine ready to go by end of October. Says goal is to make the the most vulnerable and highest risk people are vaccinated in that first group. Says up to 300 million doses would be ready in Jan. https://t.co/7YHttsd5au,,,,,1323292190035136518,0,0,0,0,1.3232869408971284e+18
84801,2020-11-02 15:53:38,TheShadowCritic,True,True,"RT @RepDonBeyer: This was a lie. They knew it wasn't going to happen and they said it anyways, as they have done from the beginning of the…",Chief of Staff Mark Meadows says WH aiming to have 100 million doses of Coronavirus vaccine ready to go by end of October. Says goal is to make the the most vulnerable and highest risk people are vaccinated in that first group. Says up to 300 million doses would be ready in Jan. https://t.co/7YHttsd5au,,,,,1323292190035136518,0,0,0,0,1.3232869408971284e+18
95551,2020-11-02 15:53:38,TheShadowCritic,True,True,"RT @RepDonBeyer: This was a lie. They knew it wasn't going to happen and they said it anyways, as they have done from the beginning of the…",Chief of Staff Mark Meadows says WH aiming to have 100 million doses of Coronavirus vaccine ready to go by end of October. Says goal is to make the the most vulnerable and highest risk people are vaccinated in that first group. Says up to 300 million doses would be ready in Jan. https://t.co/7YHttsd5au,,,,,1323292190035136518,0,0,0,0,1.3232869408971284e+18
1240,2020-11-02 15:24:36,Timeo_Danaos,True,False,"RT @fractalharry: #thread   Where are we on vaccines?   And to be frank, as we have vaccines in phase 3, I am worrying not to see news or e…",,,,,,1323284883096145920,0,0,0,0,1.3226678486915686e+18
11990,2020-11-02 15:24:36,Timeo_Danaos,True,False,"RT @fractalharry: #thread   Where are we on vaccines?   And to be frank, as we have vaccines in phase 3, I am worrying not to see news or e…",,,,,,1323284883096145920,0,0,0,0,1.3226678486915686e+18
22740,2020-11-02 15:24:36,Timeo_Danaos,True,False,"RT @fractalharry: #thread   Where are we on vaccines?   And to be frank, as we have vaccines in phase 3, I am worrying not to see news or e…",,,,,,1323284883096145920,0,0,0,0,1.3226678486915686e+18
33490,2020-11-02 15:24:36,Timeo_Danaos,True,False,"RT @fractalharry: #thread   Where are we on vaccines?   And to be frank, as we have vaccines in phase 3, I am worrying not to see news or e…",,,,,,1323284883096145920,0,0,0,0,1.3226678486915686e+18
44240,2020-11-02 15:24:36,Timeo_Danaos,True,False,"RT @fractalharry: #thread   Where are we on vaccines?   And to be frank, as we have vaccines in phase 3, I am worrying not to see news or e…",,,,,,1323284883096145920,0,0,0,0,1.3226678486915686e+18
54990,2020-11-02 15:24:36,Timeo_Danaos,True,False,"RT @fractalharry: #thread   Where are we on vaccines?   And to be frank, as we have vaccines in phase 3, I am worrying not to see news or e…",,,,,,1323284883096145920,0,0,0,0,1.3226678486915686e+18
65740,2020-11-02 15:24:36,Timeo_Danaos,True,False,"RT @fractalharry: #thread   Where are we on vaccines?   And to be frank, as we have vaccines in phase 3, I am worrying not to see news or e…",,,,,,1323284883096145920,0,0,0,0,1.3226678486915686e+18
76490,2020-11-02 15:24:36,Timeo_Danaos,True,False,"RT @fractalharry: #thread   Where are we on vaccines?   And to be frank, as we have vaccines in phase 3, I am worrying not to see news or e…",,,,,,1323284883096145920,0,0,0,0,1.3226678486915686e+18
87240,2020-11-02 15:24:36,Timeo_Danaos,True,False,"RT @fractalharry: #thread   Where are we on vaccines?   And to be frank, as we have vaccines in phase 3, I am worrying not to see news or e…",,,,,,1323284883096145920,0,0,0,0,1.3226678486915686e+18
2385,2020-11-02 15:50:44,Timothy77490700,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323291460108722179,0,0,0,0,1.3232912756137574e+18
